f438018bb7624ec88a7956abd996d8b6	0
e8012da86ff24de8893014199fccca1b	1
44b442b7efae4b1fbba631777db99325	0
1f51b2550af5452c8f4951e6bd372544	1
2d4960ad53434513a939738741a5d802	1
b324cae9f57a4d2082dc2556cddb102e	0
8eb8edfa815747ab910ea3221c9c3251	0
d82c62260fe54440925c3c793632469b	0
b896e1456fe0475a943d9c4209f205b9	0
f49b62317ffe481ab4723116ad094bac	0
e8693479a264441b92359e47736b4cf5	1
985af56ec90e4655ba9b6c45c5b88927	1
0cb821a230c24ce88e14b46d3708e5e5	1
bf81015e3a984d15aa979ac20d7b0672	0
fbf5277f624b46a597ced2c9bfd1eb23	1
45262fc147904333a881baf4333d82e2	1
ae9b2e50e0294b99b7fd6c9c4fc088b4	1
b39c159b7d094a15a33e970de2e4fa89	0
af7872f9def04e7ea7a5287fa0aaa4d6	1
3127bdc7d7ea46a5bf98052d2160918c	0
89883e81c3b54eb8bcbd58cae65f1238	0
dede1acaef0540b3ae853786e7202046	0
82a2d59505b54aaa8c2f952527736029	0
1eef88a7cd934d958bf9acf4f0a8249b	1
2f4854af1e5c41469eadf3f3502fe998	0
2b80a10d2629463cafebb61ba218a132	1
b62f49a866ac47ec8c3eb9ae6f3f90c6	0
9116b341213f48f79deafeb518e6df49	1
39482a5906804826948ac44c53aa7d77	0
2e9c652d33f546f39c54f031e2de9757	1
09199c42f98f4a06b0f1b8b9c499f691	0
ef9c83ff4d9a4eeb97968a855d643f22	1
cb9b4a0dc7c34e2189465b394a9adc95	1
0210943b5af24347a1bc0a3196d8722f	0
86115a4a602142dab4a8db2e843e6ae4	0
909632e35f324af4b2479b62850743f1	1
20cf70a802964c139b5a3c66508663fb	0
c070443b48d445ca9a0ba2a23a7e985c	1
e032754e45ab4b19bc75ffada4a4c3ab	1
3595b3c2e9b44f76b4677c72460f720d	0
612760873d194b13accc40e514dd59da	0
0e82ac4fdd094d26ab277c73ac0e62c3	1
662fb3da959346eb9601ba0f66855881	0
a83b5f7831ce4aaf82ab495f5f5bc13c	1
51add71609a249d299c28f7a630cdf1c	0
26366533cd5e40a488d54c479ed585c3	0
aa42b8534cd54757819094acb8f0567f	1
aecea5661cc24fb3909272af28b6caeb	0
c43d1b7987424c3da71917e224df101d	0
a43766e826734911ad76ff884bd1d538	1
3bc253ab686a44ce9e919190c1edbe72	0
e3a56d74fc6a4040b2c0c988eab6e51b	0
daeb6e67245d4d09bb4eb3184d050f34	1
fc06bd6a23ec41238118571e5be01820	1
1b30c3cedc424086af54a1db76f75b32	1
f21bd4ae05754cd3ad85792878b02b35	1
27a8d4d1394d47999981320b7ea4c439	0
93f101a9532143eab76d43fd4cf2ab43	0
6e0472e30edf49c0824f1539da9dafb7	1
308dd2a52d8b468eb82aa5a99a1f763f	1
6af8307c526f437f93b8209284dce600	0
ab4262c954dd4384b3ca28432739e84f	1
7d31db7daf0c4b8c867a3c28ea028f7b	0
6e1c1ad5db134c61a50bb2a15b0135c4	0
2277079635224819aa0f149f6daf09da	1
a55c0989ef48437eac2f758a6daff29b	1
2f144c0589774753bc16cdd95967ab26	1
2de058bca2b346b0ba0dd304dfbf03e2	0
480afb798bb34f05b28edf380c21c289	1
a828b857494a412c8c5e203375429faa	1
2899c5c4bd4b4904ae3900ab35da1aaf	0
c306698750554db293d2ceb130c1e280	1
0d4c50d7358a41fe9fbaa7ce00f12d9e	1
4ddceaadfef44506b91c201bec19ea6d	0
b34015214c6348f7ba2feeb7862e75ba	1
50845c8e42ca4874bbc09c12a05d8764	1
bfb18978b60941599dcba55924b0488f	1
46e851595d84465e9064dcb3318e8019	1
a7bb54075a4448cf9a357ed065befc47	1
713de2dd9ee04ed4a2b8e3fb8ffea415	1
d68c55e0ee6844ffa5437290349777cd	1
262d9061dfd04f15b200ab50fd5db4d1	1
8ae84c03112f49e7986e897ac6d7cba7	1
6f804c6a9ceb4314a46fac1a7ec22d30	1
d2db5fb8e2504f6682b8f80680d1cae0	0
e4c8387b43f4442fa5dfcbb6865f6afc	1
0620e8031ea1465da2b5a3264e5b9269	0
1f43859306c84dcaa06ef143fc9da959	1
25f3f8a2f8c64cdd9710c2d9c1d797fc	0
af982a04ddcc41b59e5b644816e3145b	0
e37e5c965add4a26ba1cafae11c6a6e8	0
0f47d357c62249ed8c95da943a267de6	0
7f40543480cf4a28a3d2347a8607b221	1
37da0d1b21e84a9b8bcfe793342b0e70	1
82e33397bcc6407f90d5c1301e2fc9fb	0
fe5405d6023e437eb424b0f01565d089	1
1107b0b127694b7fbf49b33416425a41	0
54d90b30fd9e4cafb4785445da643bf8	1
388167fcf99f42bfb74b0843c661191b	1
f944d7fdb995496aab72112774c944b6	1
0225a1fc3ba247af88eb6f00c7745a4b	1
e90c0595e6944c1a911ea5cffce1f0af	0
a8c6981beadc4ed1b8f001e6880cd23c	1
935adc74707a4c7cb5ab366f210dc43d	0
965286096f1d4b26964010ac84a141b7	1
12c0b82c179c4c6daace7c615f81dc5b	1
1ab6eba04f264c3787d8692bc3a7fc0a	0
603f2eb6aedc401c86c96c24f3474afe	0
d9319683ea88494c8ec4829afd3f67bb	1
602f569e16384f179a506d370e765e1b	1
5c4ec7a0d8064ae89bb41f05fcf28311	1
681d28ef3f5546209f526236b276ede9	0
59fd9ce92749427fbdd7e537610ce101	1
9535b7d441364da69501595f3eaa3fbf	0
23c8b2316d854b668b159020c39faa42	1
50f0d1c3a11146ec870299fdd5c6a1c1	1
4a6d1854281c4b029555f3d0e6bcfe71	0
8d3f7434f1e6438eb2ae21c44bbef2f2	0
f6685d91c8ed403c986d250880c22948	0
ab613e7d4c7c4306aabb131fb76ec7be	0
bab956086df84d2e9ef2e5992d31016c	1
87ab34dbd98544909111d59892f9ab31	1
ac927634624745de897c7e5bd1f22954	0
744cf159911b4c20bd27dfb167578b86	1
0e90fc00d97e4514bea4b13920a227ac	0
74c751d942ef46a7b9d09aa382451e09	1
4db6fa2623c34a57b2cdebb04f968a30	1
27aa3409fcf24b08b8def7cf739c57cb	1
505fbe8a5ced45f4ae0c145a2a3f93e5	1
8a7034cda6054b31952100a3e49f65c6	0
bd4618712ff54c7282449c19f8bb2c7d	1
86bb1e18a0eb4fe288fdf07bbc4704c0	1
71c95be52dea4ac59e51b1cccaf7e62e	1
1d5647afa7914eb9bf48b2c797dc4b5d	1
817aa4acf4d8451ea50af864d07d3432	1
fb477612c05446868209df9379064e13	1
11f565ac1f70416dbf115d9704847a3b	1
d880468a43594b22b60b7120429a7310	1
78bcb3332f2b4cf7bac0c69892072b70	0
f5ee0a6c7d9c49f88d1ff4011f0d84c2	1
f09dc35578404e42a63eda0b2b9eaf14	1
85422060cc4c4c3e859218b38a53e178	1
caf46e8cabf04caab9de001df077958f	1
930986cd55f8437ca4d520abf06b8955	1
010afc9c4c334f5a888c2c8dd63d41c0	1
14c4adfa073c4cdf8a73b443790a4349	1
1a107b3a0993452588d61c75033980ab	1
041018fdd3f54c67a86fd73705e37092	1
e234749b4959406f9abd734824b24b3f	1
578d816d50b24c9b8f578cfa621ed1e5	1
a5f1cf11ffb74130bf0953fe3b2e362d	0
8147ac312b7a4be69d1a4948cf229e48	0
3dab38e58c4d4dfaa71ab7fee31cd861	1
2b9ff9004b754c9caf12bc9c5078f868	1
0efc1878f8024838a07a445fe3e6b154	1
5bf635de695341768a687e8159a87db6	1
1defac1ef4754a3cbcfe80b4f72b05a7	0
4c60ba63456541e2887b14644c540719	0
cc0afb2416b44bfeade8693ec0777899	0
b44bca546e6e47158a0219243e39ba93	0
53683c3b006549f194895ac3ad4bd993	1
d451f1cde809409895c7cd797d78fa96	0
fdb8f8d1c1114c22a49c5a12270884ab	0
09a3416c1f204803b2203a65e48816e4	0
03b2e02e46b04afc986c69df6e94fe05	1
84e025b9256241f9ba24d81f8c519701	1
4c30c28723bc4a21bfd49abc6d0619aa	1
4a194b35408944678b745d49641bb9cb	1
4dfb422085374449b2be13098c37b170	1
fe970c5f39884f328f4b3a3c9d001fcf	0
e741f14741a841a690753afc3f2f5480	1
f1e8fbe2caf84f2d9f81569ad85ea514	1
85657be611c2480c81fce26b31957cd9	1
0c35bca035b846d68a126a9f690b6554	0
d5ce821d9e06419a822afb38bbcdd3b1	1
d5154eaaf6ae4c78ba8594eeec89c494	0
9614b45cde3d43f3bf67a7e5a5ea701e	1
02fdfad6f6054593b233a493326cf4e0	1
7f6e0923ea49424fb46401f729d29ba3	0
1a01fca8745c4b9fa085cce082d2d447	1
be124f781bdf46b28624b23997272979	1
a4f412f1d05040068bcc0ed3ad3cc1d6	0
cfe4f9c812fb4d37b8588d1a51223972	1
b12dce5d69d845d19e46592f2dc23641	0
4e1f47596e8647e18e16ffd4bbbdff4e	0
019d561f5ca0461c96294afe85d72d97	0
c5a956d0a296445abce053d131a72423	1
8b46621593154938b7e8fd6c3fec5e6c	1
e9835e62bb9a4272a97eccfa6beee687	0
4def6d53c96a41e2b0029af10207025c	1
52c1e52cf80947ceacb1d8496f6b53c1	1
305175f861f54937a41e7e878fdd232a	1
d8d6f9e0d1c44613b0b339964adff5c6	1
ff8fccb87f9e4506a83bd1b2043c22ae	0
deebb6ab5ffb43c28d4f185b67f31ac6	0
236f1927ec4345e1833d860531e697af	0
36faddd0494045c694df338df297c7a6	1
058c69e098e446d58a3cfb2d5052e295	1
2fab0cc783d84cfab7dbe1a7f7afc509	1
70957eb3d5b340bcb8bc747976c729bf	1
99b099ada72048098f1ad4310ddca0bc	1
3b56567372a9478c9dd3a2ab5ef95c97	1
c4165492fd164527a78dca901fc335f7	0
720df0f91a004b968a97febb94208823	0
db03e90410f04b659157e18505ac2772	0
7a4046d553c94ecfbab5ae71dcda871f	0
666c0a9d1303415397c7c4c229b6869b	0
bbf1e126ec8d427babf2948327ebbd08	0
52f8edddc0db4157a5d8e0802f8fa295	1
97b35e505cb443bd953315743728ed70	1
be1728c2c83f443d9363e73de27bf339	1
f9e9578bf0354098bb1e69d62fb570d3	1
ba69a20244c74810810e212360fe150b	1
7b13def270004788b1baaba1774f9c11	1
55fecfa48da5454cb0c356e3fb0a718e	0
8a4f19a1d9fc418da88c1631f97c072f	0
7858a140070e4dc899a84ebf66ce59eb	0
8d0be9262f9a46c78bcaeabd7ea7027e	1
3295719a59e7410ab9032b09009b0f92	1
030f024a56d54e36b21aecc8083f5720	1
3bcea6574d0c423bb6ab3e11342defc0	1
4f6c97d0f39e41ab960dd79180c893de	0
ea2cb31d2d154707b400bfba78c26b42	1
9fbbfb6125804d348e211ee47b31199a	1
9daee456dcec4e188f6e6640c8706cbd	1
d8973c6f9ad2427b8699004dbfb02e08	1
f88ff3ed07394dcb88aa751994ed1d13	0
c942881ca3164928a4cf4178d85513a2	1
721938a9979243d8862946ba4ea472ed	0
9a99493e90b9419fb97bbb1615c750f2	1
5848637e5be0459687d3f8847e13dc57	1
e9ca147485a54a838f6363a24113660a	1
6a811ef5eb984deea71dc9fc5750a0e1	1
dd96589d0b224d29bb9d43523eb753d7	1
3705e5bb3e0a4f59a48cedd4a857fe61	0
ec4efcb1a0254e53a13257ba824d9978	0
c7da832ad26d4d35b18375abf0f75ae9	0
fbf023abf93d4badab9007867c6e87ef	0
b48f9ce1c8f34a4ab3a66ef39559cccd	0
f7c8d67b4c8c44f48ec4f2ed8d506d49	0
535fd74cdd6a48ea9346ccf14b79c044	1
c99eef23a2ae41f5b402a88c44852c21	1
e7a5483911244b23a2b3046be15ce2de	0
1228b2e6b6814ebea25d3160a3d9a7c6	1
9a99241405f341a58c33c676189911e6	1
b044cfa7053e4c3cb1c373723ac3b163	0
dae591d8b0a24c32bce59e0e0e142072	1
dc494cd775cf4efaba4d296e08fc6724	1
9deff57974e84d15b5a9293a30c0f889	1
bdb71c550a494527a377300cabafc672	1
716115e22684420fa6672efb2702581e	1
d50bdf2fb7d7426bb7c8d4066374a915	1
a2abc2bc9e9045919b2348372d16fc40	0
e88918c6310f4b688df14b0e0662ff1a	1
ee6789d4e903418eb8f2e7a09f7ae9af	1
fc917a25926744a09734593bd9c5b62b	1
1172641c2068401cb98232569360e0b5	0
8d2393f9716d46d797a863980ed7a098	1
381733876eba45dfabe120fbc7e9e252	1
b83d9d1ee4584468830bb27c9b3409aa	0
6e9aea19c5894112bbf54b836d7b3c1c	0
54ac46e43b8641dbb383e982bf8ca20a	1
df16a953967644b58def3a380ea39036	0
7fbf0816198f4d3091d68873d7e40f6f	0
9519475deb7140ea88c79e2ab70efb8e	1
14a4b7edd377496f940e2933ac1c5d99	1
71e417cd6e234350ad3e05bcb7757a80	1
26e5183d7c5146f69016afd5aecf4005	0
2192922f84084620955afb92f5d5b3f0	0
08c46c7d2d7f4d648106ce9ca9a87fd9	1
8b0fdef1f0dd47629c0b46954b3f69a8	1
cca54ca395de4f758b6c68df2bff4dc4	1
478ac8055f0b481583177b7a91871a75	1
569499f4dfaa41eeaaa255fc2bd9766a	1
0ed4950f19f14b4dbb516da278d730e4	1
e5d5549920f949c6acfb59c1efb4425b	1
a003e4b902e941099ce6bf1c2aae6da5	1
54283cb7168343d8a4d23e80ab136edc	1
2a3e66b8299242dba9456d8d0da3362f	1
1c1712c7179e48dca90ee7f6731cbc64	0
5966bc431be340b3a8f49d3bbbffad1d	1
f1eff712082b441fbf9d180be2525311	1
466f5271ca7f411d8fea3ea8acc80914	1
8dcc21bd555e4b10b7bf38bc5e8f13c6	0
4bfc7364c2d5441397276c73b59e150c	0
31ebbc18416b4094a6cd8e29caa17013	0
8d889ad35daf4514916e8ea69294b5ab	1
20c1b5cbd9c44c699008299e2e373c2b	0
cc4f919ee0f94bd7948b174a29f19cc6	1
23cc3d96b7d04cc38d53940475dc335d	0
1c3831e046d64571ba6f72c5d88cd169	0
f15f274cda6b44d09b3197bdd6262904	1
d5e2f930946f4a4fa08b460992bd07b6	1
09ba5926596e4f0fb374b4b6bcabd553	0
f8b26d6523904289ad4ed3c1a592e352	1
7f9c5f5f4ec347b29bc277a05c4682d2	0
374a54bde22d4ef788e6baeed81f5176	1
2fb72e2ef6484b62a7d682168a32750e	1
05e3c8e29c004dedb5a4fddb3c1df7ac	1
66a4a76c99af427f8e5fe5ce485397bf	0
dd109763c3ae4322b5f00c53d75427bb	1
50b45418dfbf4cd8a0ea19a50c2e2647	1
de47b44e84d0433391bbed101a3ea6a6	1
859e62f2a5e04a0eabcca44b895e9463	1
68aa9a552e4e479d995e1d19a7f31d38	0
dfd33d1a682e42889f5fd5716cd77da3	0
69aed37554b04afc8a93d4fceb31cae0	1
0b77b1c8ee2745a392bf3a8a834bc4e5	0
410d2e3c870b43f1b82f2089aa93a992	0
0af5af696fe2494c9f9296dbf8dd5f51	0
5a10b78dbfe744488c78aa3135462ce3	1
de2b9933708b4a268b06f41d6f158fc8	1
b9751878d41b4326abe9f101bb642034	0
f5b5a48d592645a8ae5bf7a27feb1568	1
4555dc7efe9b4ab5a9fced308ceaadf7	0
883584a9c4ca4b1dbe58c827a5e2f8cf	0
b919a17625c042da958ca318b44cf70f	1
5b03c38bc91e4f76981b69abb04f2c19	0
dcc2041e63ba46368aff4b41039dc2bf	1
5b533ef42f6b4c00a33b3bc0dc8064fd	1
74597b7858724a829d2391aa99609368	1
22e5e4f952c94d6e8f2bfb94db7a5ed9	1
3e477b5bce2942848d7bd95da8a6ad54	0
bd83a6ec55fa46e8a6caccee7eedab90	1
0f48050beca44b339d16d1c56aa2674d	0
52353e19fdbd4f17bdae492d25126999	1
75d85f800d9d44fbb0e4210b3bd66014	1
c1a4cbf8046e4c7e8261b9595a50908e	1
ac461f8987044c27a3586d38deb77332	0
f4986d2f0a684b3d8579fcaea0d42011	1
e24f31b8578f44ae9c80a5d956e45a5c	1
575c7b309d0b40e1aa7ba399774cd103	1
78fe6e7c2f6d4a279389a4ac616343a2	1
f8a3e5488e22478dbd13c2c7bd49de6a	1
724ce854fc8e4be5bf1406c5fadf3fad	0
a9c31ade40ee48e1ba0f00a5c9ba3337	0
ead9a01e25c94a4e98de2c5ccc8db869	0
c3a0b95f090049d5a5d9658363dc7175	1
48d367124a1e4657ae87f2215efe944b	1
72036e6d91b642cfb43f3afeb64e59c7	0
b9a53174203640639301ef85601f646f	1
c35d40dc4bfe433393fe008cddb697ea	1
32d2bb177cbf4585a141cfe34cd4fa95	1
bfaca21597224f8489821c895d061df3	0
977d3f08a01b4576b7a740a2efacdd02	0
4e67dc17007c428a96ee417ec71bcced	1
587339b0cc564f73aad1b499f71a592d	0
8c759229011347d795c6474447a8e8e8	1
c05778797587437dbb3bbe28693483fe	0
cc0abf027fe44a3e9e5c9462d1fa562c	1
12668a4d05754a28bcaf349377a5125f	1
651b4abb960341a3ab89aa415723fbc0	1
3c606e87b440433eb0259a912b62bb47	1
2175279c682b40c4b7f26aff97b24a22	0
4cfd52ae5ad44b11b305ecb06e2bfabb	1
9c0954bc610d469e9300d10d78b3426c	1
5172d1918e664265bdc63bb5bce28074	0
d07eaaae04954672a238a834a224a294	1
a5f1b02e10cc4f1fb72e99bb65de359d	0
f90410f4c17d4d34819f1302063bf8f2	1
b45882eedcee43df96ea411823d0b0b5	1
cb5143429d784eee82b7bc0ba2d05bbc	1
ff2c9e3cf7cf4d10b1c8f5cbc0ee9b30	0
7855a43483234f51acd5030774373b05	1
e58b1680575e4312b0dd6dcd1f37c26a	0
3f7c070b44c1457190c4c91dbe4ae426	0
a73839415ca04bce80f90036678c027a	1
0be813af8e1b4b8ca7c559d734910d67	1
1fec93fda08f401d851d6c77c125707b	0
6ae1e01765d642adb463299a560a0dff	1
1feefc2d206640fabac1375d72a861ab	0
f30cd65e2c9e43c18311f3092dee2c2a	0
ffec15fc062941dd92f9ada19fb4b28e	1
f1b6178d1ec247ebb7fdf80f24c3029a	1
a758829ff8da42ac89bb54dccc4e436e	1
7ddf62e984da401290853f8b44d67c08	1
443b58049db94e7f9ccd71b9b6bc4f00	0
6e6cb327dfe548d689cf9171268106ab	0
fae73bee2b62484aa7b625df487b5c80	0
7c7a499e17a14268b64dfb5df6bf44ca	0
3433001b805b4b9ba0fdc8a18a6f6333	1
f3aea6aaea6d4139b23b5a0a8f9ff538	1
fc033c0d47204787862c003c20dac419	0
6a45eced592f46878f4149998f10e779	1
739057481ad4450e8c0172a7dfa97b6f	1
94fa0f991db549148988d2c15190bffd	1
46dfb92ae32547f5a557dd71df20381e	0
6f2f5da5046749b2b5eac82985019e6b	0
0dd2f5ad0cbc4a5da79c59e076921d66	1
05fc17ac3b9b4e36a9a82955c2f1ac55	0
3973563031c94d76933aa35ec9e269a2	1
739659ee8a6346d9ae539f7b91b56c4c	0
e21e8feeb5ea4fa0912940998ef7619b	0
d529f6dcbd4d49d593e352039d65ab35	0
801acf12a65f4a9bab53e965a5b833f0	0
90efad4e23ae41c98de04b894bf7bcc2	1
7420313dc7204aab8b7f888cef2f2a2e	0
7943592a3d71445aba796a04b851cf13	0
35160d48d46c415397170a4110c10a73	1
9f15ecd8aecc415698ec3a89538b1363	0
2151563e36074b949e559e88791e99ef	1
70cbd4db76a04aaaa973995f490e3b20	0
0396bb093dd0417d95240d25556346df	1
69054cb384f64158b73f7b30c9aeec96	0
7ac40869a31b4466bb58025c4d6005fd	1
fb46dd665c0543e69c230a0f74296e2a	1
1b1362fac46a4508b474c52e7d85491d	0
fa70fbd210d74e71b450056378f3e7e4	1
cd190a1a8a6b4714a70c175a3ea03492	0
07615c9c1c3b4adca9dd9b6ef5b4c7d1	1
110581d1608e44f89856894829a3bd92	1
fe2a99db8f4c4b409b154f5d96d82d09	0
8b9d9661b7a746829a3fd37be79a87aa	1
e543751caf7143658c2f4310d46090f3	0
cb35ab0b8bca41c9b62cfd9291e7deed	1
f29d15f3b96f410e90e8e678a4ca19d7	1
7402ec66c95e4b64a5005e729b7a27a5	1
31114c06d9dc472eb9b42454684f876b	0
2a76eb3eb75c4f92b9809bb5fed1f34a	1
ebdcfc2fb25e448eae02dfc1c1661b72	1
9000738c9c4d4980be9f29d845e02ba7	0
4411d02594374a259b1b925a7146986f	1
54e25f47e1354f0e8c1a349f829d8508	0
a368695e177141edae7ae7e4a3cae6aa	0
94f8831b69cb4e79a1446969b472b199	1
fe3c0e8375604ce4ba048d0e2528566d	1
c4ceb9b2bd944ffd814116e319093784	1
ec9ac8b59b6549ddb38b11abb797a88e	0
5bb0f3cf64664738a254e3afe1b0670b	1
4bac1d5849e94f2289a2ab0ee0b7a249	1
6ebe0489191848288d103678b2453f01	0
4205bf58d81b4c8483217c8fc884c76c	1
97f408d4cb99450b8c60e154fbc91330	1
7c6272b9e01d41618d63ab4894917de2	1
9a7b8fa1c7f045dda5e3a3b39424d713	1
f4f60112b9434e2891a47795099d6f1b	1
ffc5eaaf118f484181b41e82d4a65d9b	0
20b3774364284038b4606439e1765e5b	1
a8f2fa6c7a67440498ee5b7a90b96a0b	0
5fc5492daef04fbda6c83ea6e9ca980f	1
e56daa3e69b040b4bfc42d9d95dfc43b	1
5b78d9f66df64eeabd4bdd34f3f1a83f	0
7e85eeed0fde4dea83ec2c4098a05bc1	1
f8fd119ecd314281891b21c0037e75a8	0
f40fae6d226a43bcb6f72f97c6a32770	0
437f336da7f14deb803d0d4a6d2eac0f	0
14b94d1547d74ac0b848cdf61a53f604	1
cb912792a66b413a957e19950a89ab54	1
14a8f3c108304336bf4e67bc51a969c0	1
4fc0434598f14cdab5f1eed1e71546d8	0
1015a7fafa3642458a1694112aae1e59	0
96bef8b0af0b459ab3ede354dd9e1dc6	0
cb7d19aae8544aacb478f55787574f4b	0
71a1d786104844f59abe945514c45e6b	0
e7c3d62bd39a458e90a000228a989674	0
d9a262a3690740b88e67600c5b889d9d	0
1c2a6cfd900949de9e102196fc592e92	1
e84393de024c44b480eb0836e03af235	1
c242e36980b14c678d1c57fa4b8ac674	1
f9e68caa465b462399825ab5d31e79c4	1
a41b8d6275db436490e5f3944a88a8eb	1
7d19cd6deeff40e1a82e3c8a4a99cb3c	1
c10ae2e4f84b4769965881c2c5be577b	0
3c08a6cb6dbe420c8b0f4cf9f4cf7060	0
e7f424e1da3449e6bae237c50042ffca	1
b811ecf745e0411b91a11cee9f6bcb72	1
1db0bec7e58c43f98a51b00acfd3e887	1
1559776f9d4746f3b2e25cedde9512e3	0
10bbf6e2a6d34792ae1aebd9d86bc8f4	0
dc0c06352b4845d8a888c5318d5f3073	0
4176a65d5f90440485c5ba334377f768	1
9f7a0a6fec3648b8988b903e939ac302	1
7b6ca7b427ef4c94a1498874c7df7cb7	0
4c2f9e8e21d24e3fa09402ad14260fa3	1
c4e726e7305644ef97ac281e7e81151b	1
da0b4336ecac4338851f7b6237dd96cb	1
e71347c8ce444fa8b987743def406121	0
1ece97a856194143a22ee41fd1bd4115	1
5ebff57372354c2589da44a57155e38c	0
ebff163b38d64b0686c5b1ef480fb9af	1
bb067ed373fa452892f09121427fa6f4	1
75c9c1f7083b4b91b184c8b691723a41	1
ced50c1e8e734efba9ee7b406ea13dda	1
76695f66f1ec458ca95a5f30589a015b	1
23c31c3547b84007b734e0fdd06b5f20	0
ea093a6fbbf94ccc94899781f79626fe	0
e87a38bee43b46248cfbbed5b1df7c95	0
d401486d9b6c4709b7f68489a6b3bd0d	1
2470bc7cb9df4bf3b5c1c1126936d506	0
e4196c805b7444a4a0de4ce82f627b51	1
aa6282ed121d4ab78f4cae410755422a	1
6102bab6b0934c56a0d363086948ad7e	1
e3bc1710d7ab415eaed50d26deb98006	1
e9dac29d21f541d0aa11d20ddce5f792	0
14b1c806074a430aad0d5ed0683bb765	1
ff4f7998fb144e4c8c9624a2a4ce4d16	1
4ba12fe52fa541dbb23caf0c0c2f3fb8	1
db5f58c530084bee8eaf90ec81480ada	1
99e23a2e2fa241c8baf49b6ddf6e6877	0
14766aaef4284a5b8d8c2f0efd8bbc0b	1
0963b8129d9642b6803cddb8a15ec5e1	1
0f3c2e7d643c4dc8ba9e96e6095bc706	1
1fdf9dc510e84f158481353ecded7139	1
8422eae0c33747348523d3e92b97eea2	1
4c033e4b270c457383ff1b05b3a59c21	1
7f010bef158b4814b408609534e10323	1
a3a47df87c4249eba1869b3cdafa5671	1
a93582d4562b4304a125c2cbb4cb8b45	0
517e7770e068495282f8402a641ff0dc	1
a2f7d07e92b640f0bf41d9512562c2fb	1
6d59a94254fa4fc09c7bfde77aaf6320	1
f190e041cc5e4d0fb209fb742b043642	0
ed903582ffa64e19a671e9d81bf5abba	0
3128846fd2f842bbb914e673dfd34934	1
5b679a678ecf47df9691f2d7d1dd1d94	0
78f923b2f24d4a1296dfe4e8358f5d14	1
92d698d464534d5f96b46a20bccd11a7	0
fd49367dc94d46a796922cd525e71b16	0
57e5071af05943bfbe0b2550cd8f1976	1
1ee2b341fcf149ba9f6c827a63156800	1
d34d5b903ed7435b9634b8ba5821ba9c	0
16ae21f466024c28bdcf5751f4cbd771	1
03dcef13d9fa464e82b3a7d37e08ccad	0
7393c7c668ab43489424dc3842322fff	0
ffba98fa13644838be11dac1da635f88	0
60522fd4fae04e6b88da3862c77f62de	0
b4d70ad1f23448b4b24e24046f8933bb	1
f09a5640f9ce43cca3df180c93960741	0
d384963232b2494693be0b7f06954280	0
1ba29a761736402f83911730046c7f7a	1
9480d4dced5c43f0b6fb96f8f4e391fc	1
bcff134841f540db9a6d3942e57204ad	0
19ab915a572a427c879069bce01120a9	1
01b61f745ef44d87a305aa0fc1070ff0	1
febebf97370649489f70eacca0e44aa6	1
c21955e9ac304fd89fc60b2b0494a51a	0
af2befdd344d41b6909d4c3daf62349a	0
ca9ee21385514996ad3e6c04da0f636c	1
c6adf2a0479e4b8598b94893b6001009	1
